root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um,relative_caliber
720575941466431766,ascending_neuron,AN06A062,auto:AN06A060,left,isomorphic,3,0.08305910821338364,0.3251986179671082,0.8702712950500933
720575941466724118,ascending_neuron,AN07B089,AN07B089,right,isomorphic,3,0.01856631684027596,0.1537509960979822,0.4114564795074448
720575941466965725,descending_neuron,DNge024,DNge024,left,isomorphic,3,0.03618757392857296,0.214651927906288,0.4554135798182326
720575941467254237,ascending_neuron,AN06A112,AN06A112,right,isomorphic,3,0.04650153341345999,0.2433261005992591,0.651170420132058
720575941467350237,descending_neuron,DNg79,DNg79,right,isomorphic,3,0.344650119906617,0.6624365341395508,1.405450192586126
720575941467388758,sensory_ascending,SApp02,auto:SApp09,right,isomorphic,3,0.1847039215561308,0.484945705201033,1.366971473633821
720575941467453462,descending_neuron,DNge065,DNge065,left,isomorphic,3,0.2145544411381698,0.5226654751900784,1.10890667242285
720575941467559702,descending_neuron,DNg06,DNg06,right,isomorphic,3,0.1006506468253991,0.3579837758073273,0.7595118033528115
720575941467587606,descending_neuron,DNpe032,DNpe032,left,isomorphic,3,0.440395703638449,0.7488185529244988,1.588721523016261
720575941467636246,ascending_neuron,AN19B051,AN19B051,right,isomorphic,3,0.02220769255050167,0.1681538353788554,0.4500002398460316
720575941467856726,descending_neuron,DNa14,DNa14,right,isomorphic,3,0.2348255045454533,0.5467989744866552,1.160109209550739
720575941468049015,sensory_ascending,SApp11,SApp11,left,isomorphic,3,0.09007745541161266,0.3386593839231147,0.954617624481059
720575941468215517,ascending_neuron,AN19B009,AN19B009,right,isomorphic,3,0.07644698406961724,0.3119860945509842,0.8349129656201912
720575941468218589,ascending_neuron,AN10B020,auto:AN10B022,right,isomorphic,3,0.2777910142411724,0.5947222078449311,1.591549402182908
720575941468221149,ascending_neuron,AN06B068,AN06B068,right,isomorphic,3,0.0786715530874352,0.3164928631685937,0.8469736299177707
720575941468496093,ascending_neuron,AN06A080,AN06A080,left,isomorphic,3,0.03254658229640033,0.2035671771817703,0.5447706759122498
720575941468787520,descending_neuron,DNge061,DNge061,right,isomorphic,3,0.09256370355828925,0.3433012784385703,0.7283608663330583
720575941468805341,ascending_neuron,AN19A018_c,auto:AN19A018,left,isomorphic,3,0.1171339095205419,0.3861858692792687,1.033480642349188
720575941468862583,descending_neuron,DNge091,DNge091,left,isomorphic,3,0.1631268826839825,0.4557407133915295,0.9669165880735218
720575941468982795,descending_neuron,DNg106,DNg106,right,isomorphic,3,0.07200945707070784,0.3027957865250676,0.6424228957098448
720575941469018743,ascending_neuron,AN08B099,auto:AN08B101,right,dimorphic,3,0.06489460267857197,0.2874480376872214,0.7692461228201408
720575941469048695,ascending_neuron,AN10B048,auto:AN10B033,right,isomorphic,3,0.04200331971153899,0.231258054274625,0.6188748514444748
720575941469296861,sensory_descending,LN-DN1,LN-DN1,left,isomorphic,3,0.0761915483771511,0.3114644319475195,0.4280695934772802
720575941469314781,sensory_ascending,SApp01,auto:SApp08,left,isomorphic,3,0.09474491224090065,0.3473225718659489,0.9790375351258468
720575941469370688,descending_neuron,DNg10,DNg10,right,isomorphic,3,0.05087591448412637,0.2545137053200753,0.5399858216191814
720575941469521216,descending_neuron,DNg03,DNg03,left,isomorphic,3,0.1130257919337606,0.3793532758064343,0.8048501359196069
720575941469678557,descending_neuron,DNge113,DNge113,right,isomorphic,3,0.135293274702467,0.4150430670278669,0.8805709353629452
720575941469716445,descending_neuron,DNg48,DNg48,left,isomorphic,3,0.5448821484149853,0.832925866198315,1.767166752931199
720575941469757405,descending_neuron,DNg106,DNg106,right,isomorphic,3,0.1450898843704923,0.4298071408452435,0.9118949480352541
720575941469775069,descending_neuron,DNg102,DNg102,left,isomorphic,3,0.4259597220208028,0.7364433192997839,1.562465763279602
720575941470004445,descending_neuron,DNge027,DNge027,left,isomorphic,3,0.1357029574162864,0.4156709897502203,0.8819031597581577
720575941470033117,descending_neuron,DNbe003,DNbe003,left,isomorphic,3,0.3863131019695443,0.7013338135844664,1.487976119327081
720575941470090615,sensory_ascending,SApp08,auto:SApp09,right,isomorphic,3,0.1187944287900478,0.3889135693566299,1.096274798019366
720575941470195723,descending_neuron,DNae008,DNae008,right,isomorphic,3,0.1552800981958458,0.444644533906929,0.9433745175658033
720575941470236023,descending_neuron,DNpe041,DNpe041,right,dimorphic,3,0.04270152121211995,0.2331721797891389,0.4947068407331158
720575941470254400,descending_neuron,DNa08,DNa08,left,dimorphic,3,0.2338681788598612,0.5456832538932923,1.157742054899689
720575941470269248,ascending_neuron,AN19B065,AN19B065,,isomorphic,3,0.04422168717948809,0.2372863267275049,0.6350072461861193
720575941470533131,descending_neuron,DNg96,DNg96,right,dimorphic,3,1.098973737681648,1.182901864670811,2.509688955594121
720575941470575479,descending_neuron,DNpe054,auto:DNpe015,left,isomorphic,3,0.07289840411920237,0.3046590403593059,0.6463760449176681
720575941470584128,ascending_neuron,AN06A080,AN06A080,right,isomorphic,3,0.04886957460317165,0.2494447331958391,0.6675446296752854
720575941470584695,descending_neuron,DNp53,DNp53,right,isomorphic,3,0.5702135143978306,0.8520671308492841,1.807777577823262
720575941470600823,ascending_neuron,AN08B024,AN08B024,right,isomorphic,3,0.3245270548098317,0.6428068757568741,1.720229857460897
720575941470647005,ascending_neuron,AN27X013,,left,isomorphic,3,0.3034336797245872,0.6215655719470381,1.663385529244815
720575941470728256,ascending_neuron,AN07B072,auto:AN07B072_f,left,isomorphic,3,0.06773668666666664,0.2936750382537389,0.7859103383115147
720575941470799223,ascending_neuron,AN08B102,AN08B102,right,dimorphic,3,0.03706904523809443,0.2172504874165269,0.5813888884772805
720575941470835264,sensory_ascending,SApp08,auto:SApp06,right,isomorphic,3,0.2210366423865832,0.5305022091585314,1.495386759469935
720575941470861120,ascending_neuron,AN12B008,AN12B008,right,isomorphic,3,0.08338082347156867,0.3258278099189556,0.8719550897051638
720575941470933824,descending_neuron,DNge133,DNge133,left,isomorphic,3,0.2031650507067161,0.5086037521174175,1.079072793429091
720575941471079264,ascending_neuron,AN10B019,AN10B019,right,isomorphic,3,0.5713671390971147,0.8529286230750159,2.282541365116945
720575941471139191,descending_neuron,DNpe028,DNpe028,right,isomorphic,3,0.1199998053393115,0.3908816924832028,0.8293092570633752
720575941471240256,ascending_neuron,AN08B028,AN08B028,left,isomorphic,3,0.2552326684060772,0.5700634407878604,1.525559524134699
720575941471266423,descending_neuron,DNge062,DNge062,right,isomorphic,3,0.140775602926608,0.4233687099681464,0.898234931641499
720575941471297911,descending_neuron,DNge003,DNge003,left,isomorphic,3,0.4380918178974803,0.7468573001397172,1.584560455559948
720575941471308896,sensory_ascending,SApp05,auto:SApp09,right,isomorphic,3,0.06798504606089467,0.2942129315570147,0.8293313669947769
720575941471346016,ascending_neuron,AN07B089,AN07B089,right,isomorphic,3,0.03622562092336194,0.2147647389405671,0.5747367213836272
720575941471360352,sensory_ascending,SApp06,SApp06,right,isomorphic,3,0.2003031122238878,0.5050087557824905,1.423525470348887
720575941471405664,sensory_ascending,SNxx29,,right,isomorphic,3,0.1083303089834926,0.3713898669742642,1.04687875014796
720575941471454583,descending_neuron,DNg38,DNg38,right,isomorphic,3,0.2470372782957352,0.560836546375034,1.189891848486241
720575941471537629,descending_neuron,DNp08,auto:DNp08,right,isomorphic,3,0.1783706525253392,0.378782630296753,0.8036394330067281
720575941471550475,ascending_neuron,AN09B002,AN09B002,left,isomorphic,12,0.3145553526833377,0.6328423533789757,1.69356357625534
720575941471648631,ascending_neuron,AN05B040,auto:AN05B046,right,isomorphic,3,0.1426125523887924,0.4261219793404531,1.14035455970921
720575941471698752,ascending_neuron,AN19B028,AN19B028,left,isomorphic,3,0.1993588140476149,0.5038169564801558,1.348275825786347
720575941471732599,sensory_ascending,SAch01,auto:LgAG1,left,dimorphic,3,0.04164297248251791,0.2302639340519049,0.6490710730702701
720575941471768843,descending_neuron,DNpe028,DNpe028,left,isomorphic,3,0.1540671608377699,0.4429045063258233,0.9396828097976823
720575941471808375,descending_neuron,DNge107,DNge107,right,isomorphic,3,2.336022246796203,1.724620509562034,3.659019547359874
720575941471829568,ascending_neuron,ANXXX981,auto:ANXXX150,left,female-specific,3,0.289296907163626,0.6069137190493438,1.624175377996726
720575941471871274,sensory_ascending,SApp19,auto:SApp10,right,isomorphic,3,0.06258377804232422,0.2822837952529605,0.795705357200605
720575941471906602,sensory_ascending,SNxx29,auto:SNxx27,right,isomorphic,3,0.09242543313835874,0.3430447731871659,0.9669792186975763
720575941471910976,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.09646292121312412,0.3504574237895697,0.9878740978744109
720575941471916608,ascending_neuron,AN00A006,AN00A006,left,dimorphic,12,0.06519585715430312,0.2876976766867954,0.7699141873304156
720575941471926080,ascending_neuron,ANXXX988,,left,female-specific,3,0.02707664721459293,0.185674602389403,0.4968879563186842
720575941471955264,descending_neuron,DNbe001,DNbe001,right,isomorphic,3,1.817896804627846,1.521386900134172,3.227831500219061
720575941472005952,descending_neuron,DNge082,DNge082,right,isomorphic,3,0.2200298259656926,0.5292926179730032,1.122967067072815
720575941472044352,descending_neuron,DNg82,DNg82,left,isomorphic,3,0.2716834100925963,0.5881479927521591,1.247836837315088
720575941472070775,ascending_neuron,AN02A016,AN02A016,left,dimorphic,3,0.1910396576499652,0.4931929102619006,1.319844578080466
720575941472130315,sensory_ascending,SAabg01,SAxx01,left,isomorphic,3,0.07848150912247422,0.3161103619706693,0.8910561382430116
720575941472160011,descending_neuron,DNp73,DNp73,left,isomorphic,3,1.669346224533504,1.4579017891924,3.09313910811638
720575941472178752,descending_neuron,DNp70,DNp70,right,isomorphic,3,0.2034244464094167,0.5089283343795354,1.079761439328424
720575941472297787,ascending_neuron,AN07B071,auto:AN07B071_d,right,isomorphic,3,0.04616924041606416,0.2424551559528438,0.6488396656839273
720575941472329568,ascending_neuron,ANXXX308,ANXXX308,left,isomorphic,3,0.2484230524519535,0.5624073738898209,1.505070952270532
720575941472359995,ascending_neuron,AN07B071,auto:AN07B069_b,left,isomorphic,3,0.05876467187500091,0.2735351971221206,0.7320136590043186
720575941472508256,ascending_neuron,AN19B032,AN19B032,right,isomorphic,3,0.08583257121212175,0.3305834598003511,0.8846817907193282
720575941472522304,ascending_neuron,AN07B049,AN07B049,right,isomorphic,3,0.1077494157216458,0.3703927874822998,0.9912164229186174
720575941472554336,ascending_neuron,AN08B099,auto:AN08B099_a,right,dimorphic,3,0.07512277681155954,0.3092721942671072,0.8276502363704459
720575941472597051,descending_neuron,DNge020,auto:DNge024,right,isomorphic,3,0.05757961392111288,0.2707630724728618,0.5744610883312607
720575941472609632,ascending_neuron,AN07B035,AN07B035,left,isomorphic,3,0.08954071299570947,0.3376488955259871,0.9035897612927591
720575941472733451,descending_neuron,DNp32,DNp32,right,isomorphic,3,0.5158814716429907,0.8104570871378862,1.719496148684299
720575941472826976,sensory_ascending,SApp17,auto:SApp08,right,isomorphic,3,0.2942523976103258,0.6120896901358504,1.725366647745064
720575941472839488,descending_neuron,DNge096,DNge096,left,isomorphic,3,0.1277404808300461,0.4032917450882161,0.8556388900543687
720575941472867424,ascending_neuron,AN07B089,AN07B089,left,isomorphic,3,0.0155825178571429,0.1408555215185268,0.3769466115605788
720575941473177099,descending_neuron,DNge037,DNge037,left,isomorphic,3,1.180544507589259,1.226016293277763,2.601162144142801
720575941473471072,ascending_neuron,AN19B060,AN19B060,right,isomorphic,3,0.05937749389730544,0.2749577663884403,0.7358206284356085
720575941473472608,ascending_neuron,AN08B079,auto:AN08B079_a,right,isomorphic,3,0.04971889041806971,0.2516029757388424,0.6733203508166393
720575941473714730,ascending_neuron,AN19B036,AN19B036,left,isomorphic,3,0.2955274883602505,0.6134144477728997,1.641572123531452
720575941473760554,sensory_ascending,SApp16,auto:SApp08,right,dimorphic,3,0.1443447842199444,0.4287020962686062,1.208431232612464
720575941473793322,descending_neuron,DNg02_a,DNg02_a,right,dimorphic,3,0.07128685463286846,0.3012727042703258,0.6391914672817133
720575941473812576,sensory_ascending,SAxx02,auto:LgAG1,left,isomorphic,3,0.05188386015872605,0.2570225330347501,0.724498571636925
720575941473825888,descending_neuron,DNge020,auto:DNge024,right,isomorphic,3,0.1082012988410895,0.3711686577233888,0.7874853432666749
720575941473859424,ascending_neuron,AN05B104,AN05B104,left,isomorphic,3,0.02545428121693074,0.1800261020746872,0.4817718782900998
720575941473861728,ascending_neuron,AN17A014,AN17A014,left,isomorphic,3,0.1172875182341253,0.3864390072437496,1.034158070517709
720575941473970747,descending_neuron,DNge116,auto:DNge115,left,dimorphic,3,0.06897882426046106,0.2963554737097938,0.6287588865254802
720575941473987168,ascending_neuron,AN08B048,AN08B048,right,dimorphic,3,0.3369333999512141,0.6549785712219556,1.752802803931485
720575941474054496,ascending_neuron,AN01B011,AN01B011,right,isomorphic,3,0.09104801821789434,0.3404789821190004,0.9111634193230483
720575941474101344,ascending_neuron,AN02A002,AN02A002,left,isomorphic,48,0.08001034595336123,0.3191744608451004,0.8541499134374407
720575941474229297,sensory_ascending,SAxx02,auto:LgAG1,right,dimorphic,3,0.1271680758778291,0.4023871556542701,1.134254324219691
720575941474256224,descending_neuron,DNpe008,DNpe008,right,isomorphic,3,0.04474419231710934,0.2386840485985162,0.5064010282973798
720575941474312800,descending_neuron,DNge094,DNge094,right,isomorphic,3,0.05553427775716565,0.265910583709505,0.5641658661997696
720575941474324027,sensory_ascending,SApp10,SApp10,right,isomorphic,3,0.1953024044319685,0.4986649621786578,1.405643499649786
720575941474325297,ascending_neuron,AN19B063,auto:AN19B079,right,isomorphic,3,0.06496156888590117,0.2875963115089738,0.7696429217108777
720575941474398513,ascending_neuron,AN08B089,AN08B089,left,dimorphic,3,0.06952268347891559,0.297521477983458,0.7962038817030593
720575941474474270,sensory_ascending,SApp08,SApp08,right,isomorphic,3,0.2438785526985563,0.5572394614603136,1.570754085725016
720575941474543931,ascending_neuron,AN17A031,AN17A031,left,isomorphic,3,0.1209218718191728,0.3923805665722594,1.05005841032777
720575941474552372,ascending_neuron,AN09B037,AN09B037,right,isomorphic,12,0.1208145303380768,0.3922063711938466,1.049592242179484
720575941474562334,ascending_neuron,AN01A033,AN01A033,right,isomorphic,12,0.1525389253173586,0.4398816370911713,1.177177087569321
720575941474566708,ascending_neuron,AN19B100,auto:AN19B101,right,isomorphic,3,0.02498942947330414,0.1783746893642179,0.4773524957995269
720575941474589489,sensory_ascending,SApp11,auto:SApp11,left,isomorphic,3,0.2043990444123165,0.510146004837674,1.438006417052967
720575941474608170,descending_neuron,DNpe029,DNpe029,left,isomorphic,3,0.07654858281412756,0.3121933419091152,0.6623611016264377
720575941474665514,descending_neuron,DNg106,DNg106,left,isomorphic,3,0.05667944978070415,0.2686382639063603,0.569953014795013
720575941474677825,descending_neuron,DNg89,DNg89,right,isomorphic,3,0.1357390287666876,0.415726231058001,0.8820203617883265
720575941474766132,sensory_ascending,SApp03,auto:SApp08,right,isomorphic,3,0.1792450374999995,0.4777257266910968,1.346619701141598
720575941474880308,sensory_ascending,SAch02,auto:LgAG9,,isomorphic,3,0.02633243097360159,0.1831051403554761,0.5161392313762047
720575941475085633,sensory_ascending,SApp07,auto:SApp06,right,isomorphic,3,0.04153808217592644,0.2299737568481421,0.6482531176670396
720575941475322410,ascending_neuron,AN07B062,AN07B062,right,isomorphic,3,0.06216630081149126,0.2813407054499798,0.7529021544212868
720575941475341610,descending_neuron,DNpe012,auto:DNp16_a,left,isomorphic,3,0.0608044064407838,0.278241935686473,0.5903285249869825
720575941475357738,ascending_neuron,AN06B031,auto:AN06B090,left,isomorphic,3,0.1572920139765552,0.4475158234811211,1.197607104516403
720575941475557681,descending_neuron,DNg03,DNg03,right,isomorphic,3,0.09284281652864293,0.3438184774686485,0.729458175190537
720575941475572539,descending_neuron,DNpe035,DNpe035,left,isomorphic,3,0.1029477303535338,0.3620457447987087,0.7681298290911283
720575941475963697,ascending_neuron,AN10B047,AN10B047,right,isomorphic,3,0.05572774967948696,0.2663733744784285,0.7128477452436536
720575941476037918,ascending_neuron,AN07B060,auto:AN07B063,right,isomorphic,3,0.03899154273989981,0.2228128679557617,0.5962744994485144
720575941476041265,ascending_neuron,AN19B059,AN19B059,right,isomorphic,3,0.03777945483405495,0.219322356072642,0.5869334625280638
720575941476041521,ascending_neuron,AN08B109,AN08B109,right,dimorphic,3,0.07163490140692444,0.3020072668902203,0.808208401727201
720575941476053354,ascending_neuron,AN06A112,AN06A112,left,isomorphic,3,0.06542724720301321,0.2847684482913915,0.7620752137053081
720575941476214833,descending_neuron,DNge140,DNge140,right,isomorphic,3,0.3285870202135015,0.6468152657618111,1.372307523789255
720575941476250164,descending_neuron,DNge045,auto:DNge045,left,isomorphic,3,0.2131976369006803,0.5210102322853503,1.105394847003606
720575941476367937,descending_neuron,DNge019,DNge019,left,isomorphic,3,0.1110249405062555,0.3759805110699666,0.797694351774076
720575941476378164,descending_neuron,DNg10,DNg10,left,isomorphic,3,0.04100797575757395,0.2285015894563625,0.4847975411332411
720575941476398897,descending_neuron,DNge092,auto:DNge116,right,isomorphic,3,0.06217717304101655,0.2813653061336158,0.5969551848558506
720575941476477492,descending_neuron,DNae010,DNae010,left,isomorphic,3,0.8407888508829819,1.034662077065091,2.195177863131496
720575941476515636,ascending_neuron,AN05B023,auto:AN05B023d,left,dimorphic,3,0.2208443289522973,0.5302713766106611,1.419071091186592
720575941476632385,descending_neuron,DNg01,auto:DNg01_d,right,isomorphic,3,0.0651131624999991,0.2879316817888673,0.6108866536889418
720575941476733243,ascending_neuron,AN19B019,AN19B019,left,isomorphic,3,0.537388013723722,0.8271781367636146,2.21362991275444
720575941476752180,ascending_neuron,AN10B017,AN10B017,left,isomorphic,3,0.3698388989881176,0.6862168107624474,1.836400155451406
720575941476852254,descending_neuron,DNg62,DNg62,right,isomorphic,3,0.1366589999645807,0.4171326442498421,0.8850042607574501
720575941476919099,ascending_neuron,AN09B027,AN09B027,right,isomorphic,3,0.2361298261236944,0.5483154496383681,1.467359238596213
720575941476977969,ascending_neuron,AN07B011,AN07B011,left,isomorphic,3,0.04331669674205774,0.2348457605307975,0.6284759924005364
720575941476978993,ascending_neuron,AN08B100,AN08B100,right,isomorphic,3,0.06865682896113241,0.2956629663137272,0.7912302770555576
720575941476980785,ascending_neuron,AN04A001,AN04A001,left,isomorphic,3,0.1081528787102077,0.3710855993578598,0.9930704722744812
720575941476981569,descending_neuron,DNg08_a,auto:DNg08,left,isomorphic,3,0.07802731943889608,0.3151943347829798,0.6687281206466086
720575941476991028,sensory_ascending,SApp06,auto:SApp08,left,isomorphic,3,0.1228228931183404,0.3954528600440908,1.114707838526144
720575941477003825,ascending_neuron,ANXXX084,ANXXX084,right,dimorphic,3,0.03004646632169779,0.1955923032747937,0.5234289374809147
720575941477006388,descending_neuron,DNpe012,auto:DNpe012_a,left,isomorphic,3,0.05261991720959476,0.258839254039928,0.549163067993816
720575941477008945,sensory_ascending,SApp05,auto:SApp08,left,isomorphic,3,0.06548342503092573,0.2887491753651862,0.8139300575842244
720575941477013825,descending_neuron,DNg04,DNg04,left,isomorphic,3,0.2681223701149458,0.584280758247665,1.239631967566808
720575941477099313,descending_neuron,DNge076,DNge076,right,isomorphic,3,0.2260553480383694,0.5364910142969053,1.138239454657658
720575941477145393,descending_neuron,DNge041,DNge041,right,isomorphic,3,0.2694129834071202,0.5856852946241895,1.242611884614174
720575941477158721,ascending_neuron,AN06A016,AN06A016,left,dimorphic,3,0.2219789224886856,0.5316317731384158,1.42271167876163
720575941477201002,descending_neuron,DNge089,auto:DNge180,left,isomorphic,3,0.04533967190082438,0.2402670664270226,0.5097596182864289
720575941477252913,ascending_neuron,ANXXX981,auto:ANXXX150,left,female-specific,3,0.2848219853577466,0.6022014737340506,1.61156483291271
720575941477298996,descending_neuron,DNge144,DNge144,left,isomorphic,3,0.2082611618413158,0.514943052083289,1.092522489964123
720575941477314612,ascending_neuron,AN07B082,auto:AN07B082_a,right,isomorphic,3,0.03555982083333262,0.212781977828707,0.5694306100250361
720575941477326900,descending_neuron,DNg19,DNg19,right,isomorphic,3,0.08794154974674145,0.3346201708846103,0.70994270299999
720575941477345332,sensory_ascending,SApp08,auto:SApp06,left,isomorphic,3,0.09986234943181922,0.3565791529615174,1.005130110367388
720575941477380382,ascending_neuron,AN18B025,AN18B025,right,isomorphic,3,0.1888623473145299,0.4903743560917171,1.31230178222485
720575941477392926,descending_neuron,DNge042,DNge042,left,isomorphic,3,0.1655165472973214,0.4590666763412234,0.9739730757931391
720575941477530986,ascending_neuron,AN06B039,AN06B039,left,isomorphic,3,0.1464009394318751,0.4317446762509537,1.155401584670646
720575941477577025,ascending_neuron,AN17A024,AN17A024,right,isomorphic,3,0.09411628918951898,0.3461684289472771,0.9263890752323973
720575941477662001,ascending_neuron,ANXXX202,ANXXX202,left,isomorphic,3,0.1065612855290229,0.3683450049523773,0.9857363062888571
720575941477713770,descending_neuron,DNge047,DNge047,right,dimorphic,3,0.5892649730989118,0.866184429597321,1.837729368254019
720575941477736066,descending_neuron,DNg92_a,DNg92_a,right,isomorphic,3,0.05479748996786107,0.2641407412333605,0.5604109020322582
720575941477743646,ascending_neuron,AN04B023,AN04B023,left,isomorphic,3,0.1129608609556857,0.3792442948497832,1.014904139760712
720575941477812131,descending_neuron,DNpe002,DNpe002,left,dimorphic,3,0.3438156526964464,0.6616341021380671,1.403747722760111
720575941477889310,ascending_neuron,AN12B019,AN12B019,left,isomorphic,3,0.1138563950595226,0.3807446186235249,1.018919189768398
720575941477894686,ascending_neuron,AN12B001,AN12B001,right,isomorphic,3,2.019983985492257,1.603721762046173,4.291755676824875
720575941477915700,descending_neuron,DNp48,DNp48,right,dimorphic,3,0.3403798610794286,0.6583199065483206,1.396716201112641
720575941477928834,ascending_neuron,AN07B082,auto:AN07B110,left,isomorphic,3,0.04067477087842818,0.2275713662907901,0.6090088232731555
720575941477942833,descending_neuron,DNa05,DNa05,left,isomorphic,3,1.232371965457226,1.252639102153184,2.657646093823726
720575941477954609,ascending_neuron,ANXXX154,ANXXX154,left,isomorphic,3,0.1016058950264565,0.3596785280300927,0.9625437535596164
720575941477995569,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.3012682493216404,0.6193437241221105,1.745814416271804
720575941478074592,descending_neuron,DNg02_b,auto:DNg03,left,isomorphic,3,0.06303787053571452,0.2833060352021596,0.6010727084261429
720575941478215985,descending_neuron,DNp11,DNp11,right,isomorphic,3,4.899295085785051,2.497594091230234,5.298989285186411
720575941478339377,ascending_neuron,AN09B004,AN09B004,left,dimorphic,3,0.3004357207048159,0.6184873808351956,1.655147913162493
720575941478387306,ascending_neuron,AN04B023,AN04B023,right,isomorphic,3,0.1939193656542534,0.4968961710870322,1.329754957203054
720575941478396778,sensory_ascending,SApp09,SApp09,right,isomorphic,3,0.1412080775601749,0.4240185236350466,1.195229115105074
720575941478429802,descending_neuron,DNg70,DNg70,right,isomorphic,3,0.5641165289501673,0.8474995412966849,1.798086808541201
720575941478486849,ascending_neuron,ANXXX144,ANXXX144,right,isomorphic,3,0.1344074743197265,0.4136821381348869,1.107064022425067
720575941478508830,descending_neuron,DNg93,DNg93,right,isomorphic,3,0.8032486703639605,1.011300139109717,2.145612299479102
720575941478584938,ascending_neuron,ANXXX470,auto:ANXXX462b,right,isomorphic,3,0.1632640964353158,0.4559323456576636,1.220130747759986
720575941478585450,descending_neuron,DNp22,auto:DNp21,left,isomorphic,3,1.414956304940543,1.342228863317521,2.84772309077818
720575941478631786,ascending_neuron,AN07B072,auto:AN07B085,left,isomorphic,3,0.03958650303511949,0.2245063498035026,0.6008064640982732
720575941478705770,descending_neuron,DNpe056,DNpe056,left,isomorphic,3,0.506695181030872,0.8032087783479761,1.704117864939827
720575941478752362,ascending_neuron,AN10B056,auto:AN10B045,right,isomorphic,3,0.05657537184402892,0.2683915063669376,0.7182485131287509
720575941478980291,ascending_neuron,ANXXX131,ANXXX131,right,isomorphic,3,0.3691406587688154,0.6855687305544532,1.834665813511599
720575941479177440,ascending_neuron,AN06B051,AN06B051,right,isomorphic,3,0.07935168616883236,0.3178579946636101,0.8506268888446022
720575941479267970,ascending_neuron,AN04B003,AN04B003,right,isomorphic,3,0.2070501212924586,0.5134436699110918,1.374038088913382
720575941479284960,ascending_neuron,AN10B022,AN10B022,right,isomorphic,3,0.1705952998370073,0.4660565222142372,1.247224283083977
720575941479326432,sensory_ascending,SApp02,auto:SApp06,left,isomorphic,3,0.1018581200640337,0.3601246817671761,1.015124294632353
720575941479354498,sensory_ascending,SApp22,auto:SApp09,left,isomorphic,12,0.0685723236751661,0.2949181065952071,0.8313191238731023
720575941479434720,descending_neuron,DNg12_e,DNg12_e,left,isomorphic,3,0.1430906245421276,0.4268356143152638,0.9055904459152745
720575941479520898,ascending_neuron,AN08B098,AN08B098,left,dimorphic,3,0.06223836583592016,0.281503727474411,0.753338421307076
720575941479543776,descending_neuron,DNge023,DNge023,left,isomorphic,3,0.6735900485149098,0.9260893513637115,1.964825896743031
720575941479563650,descending_neuron,DNge120,DNge120,right,isomorphic,3,0.2572511197885169,0.5723131124149979,1.214240961374536
720575941479604643,ascending_neuron,AN08B099,auto:AN08B099_f,right,dimorphic,3,0.086669211222114,0.3321907088390644,0.8889829858201344
720575941479639658,ascending_neuron,ANXXX093,ANXXX093,right,dimorphic,3,0.199550015553368,0.5031175152535617,1.346404035475907
720575941479763050,ascending_neuron,AN09B019,AN09B019,right,isomorphic,3,0.1330099049019624,0.4115257838369813,1.101293354458653
720575941479814762,ascending_neuron,AN08B094,auto:AN08B089,right,dimorphic,3,0.07193312292748608,0.3026352535438839,0.8098889708568436
720575941479864771,ascending_neuron,AN19B104,AN19B104,right,dimorphic,3,0.01736273628472175,0.1486839683439873,0.3978964932040283
720575941479882346,ascending_neuron,AN23B003,AN23B003,right,isomorphic,3,0.2922410907935903,0.6099941912796698,1.632419098631242
720575941479889315,ascending_neuron,AN06B039,auto:AN04B003,right,isomorphic,3,0.1197987911852047,0.3905541682641127,1.045170744965463
720575941479890083,ascending_neuron,AN07B072,auto:AN07B056,left,isomorphic,3,0.05107893849206334,0.25502102735106,0.6824674751854568
720575941479905898,ascending_neuron,AN09B004,AN09B004,left,isomorphic,3,0.3671428470646909,0.6837110438258391,1.829694416507471
720575941480105039,descending_neuron,DNg12_b,auto:DNg12_f,right,isomorphic,3,0.0772388281746039,0.3135977206883209,0.6653406843094222
720575941480245327,sensory_ascending,SAch01,auto:LgAG1,right,isomorphic,3,0.02050701369047855,0.1615869449403096,0.4554834528403028
720575941480339818,ascending_neuron,AN05B050,auto:AN05B050_c,left,isomorphic,3,0.03407425748299383,0.2082899231476064,0.557409322022045
720575941480480963,descending_neuron,DNge135,DNge135,left,isomorphic,3,0.2596541502382442,0.5749799405526576,1.219899003959002
720575941480490882,descending_neuron,DNge105,DNge105,right,isomorphic,3,0.1502912067902747,0.4374433765772978,0.9280962721276658
720575941480554370,descending_neuron,DNg79,DNg79,right,isomorphic,3,0.293715229936058,0.6115307397388705,1.297446550188719
720575941480556162,ascending_neuron,AN06A017,AN06A017,left,isomorphic,3,0.0898664332371329,0.3382624669421956,0.9052317534830319
720575941480587394,descending_neuron,DNge013,DNge013,right,isomorphic,3,0.3637780568889464,0.680570795390108,1.443924521300661
720575941480673154,descending_neuron,DNg12_b,DNg12_b,right,isomorphic,3,0.04925125511544166,0.2504169435977132,0.5312939783180686
720575941480693187,ascending_neuron,AN10B051,auto:AN10B045,left,isomorphic,3,0.03750350564114523,0.2185198994336771,0.5847859903684984
