bodyId,superclass,type,instance,somaSide,subclass,somaNeuromere,dimorphism,neck_area_um2,neck_diameter_um,diameter_cv_across_slabs,n_slabs,path_neck_to_brain_arbor_um,path_neck_to_vnc_arbor_um,model_velocity_m_per_s,model_arbor_to_arbor_delay_ms
96106.0,descending_neuron,DNbe002,DNbe002_R,R,xl,,,0.46781893538927327,0.7717807773672047,0.3920269000677726,3,242.35225008885558,195.2747202517673,0.6149573813768969,0.7116378851503024
96166.0,descending_neuron,DNge176,DNge176_L,L,ut,LB,,0.058845795072726255,0.2737239363445891,0.07654668955725648,3,200.1379561664105,254.25524074951926,0.36623043129817684,1.2407303109827394
96482.0,ascending_neuron,AN07B072_a,AN07B072_a_L,L,,T3,,0.05150742431153555,0.2560884407404996,0.21203210955459226,3,245.92131044340033,185.61474477748885,0.35423627138231456,1.218215327123144
96994.0,sensory_ascending,SApp08,SApp08_L,,campaniform sensilla,,,0.1765286912252187,0.47409209068311986,0.30291301818434785,3,195.6466646736852,336.7263505906002,0.48198041914037204,1.104553202003082
97180.0,sensory_ascending,LgAG9,LgAG9_R,,leg bristle,,,0.06351585203969375,0.2843780837801774,0.19971129712864763,3,320.26574378006944,324.9290213737609,0.37328978160711407,1.7284018929639362
97309.0,ascending_neuron,AN08B098,AN08B098_L,L,BA,T1,,0.07667752941177786,0.3124561771507632,0.11326365953715309,3,205.85323897362494,189.3865320944182,0.391284457656925,1.0101085369830511
97432.0,ascending_neuron,AN08B094,AN08B094_R,R,BA,T1,,0.11456661479229809,0.3819302874347547,0.6046788979918354,3,218.55711683694935,150.4322884289539,0.4326035608302708,0.8529504578226851
97567.0,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_L",,campaniform sensilla,,,0.4385904708259442,0.7472822300841937,0.237092336246792,3,136.85434939053314,400.6320789567398,0.6051184121651355,0.8882334722292238
97614.0,descending_neuron,DNp17,DNp17_R,R,ut,,,0.11896275202681181,0.3891890032247313,0.4524521589032204,3,380.9040241298261,211.9734670668921,0.43669510139239975,1.3576463058695456
97980.0,descending_neuron,DNpe029,DNpe029_R,R,xl,DC,,0.14310395516158733,0.42685549629791647,0.3674542184477567,3,571.7473988872499,230.24661128155768,0.4573392539307981,1.7536085155073098
97985.0,ascending_neuron,AN10B033,AN10B033_L,L,BA,T2,,0.07692012454237468,0.31295006686898974,0.15111411505165717,3,388.02204270225695,325.885086222237,0.3915935811090434,1.8230817954232472
98013.0,ascending_neuron,AN19B060,AN19B060_R,R,BA,T3,,0.07712171372259831,0.3133598820355864,0.017543042227448413,3,183.3826720915116,212.8645961321032,0.39184989753403954,1.0112220794677973
98227.0,descending_neuron,DNpe009,"DNpe009(PS222,PS226)_R",R,nt,,,0.09951181734179838,0.35595277918291357,0.41174387879164404,3,185.53091389093214,184.43699187184544,0.41763244821209433,0.8858696381151152
98280.0,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,0.1802532906002746,0.479067445837127,0.17632012570367347,3,183.8562572523068,424.6866189207554,0.4845028879792072,1.2560149614612375
98400.0,ascending_neuron,AN19B076,AN19B076_L,L,,T3,,0.11549894274619414,0.38348118764752576,0.06894174225729272,3,157.006976330305,244.22759081470068,0.43348100529006756,0.9256104933052745
98764.0,ascending_neuron,AN04A001,AN04A001_L,L,BA,T2,,0.18835458205602051,0.48971471522284216,0.10814763921251887,3,194.2531023198561,152.68155333527002,0.489857336843282,0.7082361119480782
