bodyId,superclass,type,instance,somaSide,subclass_DN_target,somaNeuromere_AN_origin,dimorphism,predicted_neurotransmitter,neurons_in_cell_type,neck_area_um2,neck_diameter_um,diameter_cv_across_slabs,n_slabs,output_synapses_total,output_synapses_VNC,output_synapses_brain,postsynaptic_partners,postsynaptic_partners_ge5,input_synapses_total,input_synapses_VNC,input_synapses_brain,presynaptic_partners,presynaptic_partners_ge5,path_neck_to_brain_arbor_um,path_neck_to_vnc_arbor_um,walk_end_brain,walk_end_vnc,model_velocity_m_per_s,model_arbor_to_arbor_delay_ms
96106,descending_neuron,DNbe002,DNbe002_R,R,xl,,,acetylcholine,4.0,0.4678189353892733,0.7717807773672047,0.3920269000677726,3,8393,8368,25,4414,212,2332,170,2162,719,99,242.3522500888556,195.2747202517673,branch,branch,0.6149573813768969,0.7116378851503024
96166,descending_neuron,DNge176,DNge176_L,L,ut,LB,,acetylcholine,2.0,0.05884579507272625,0.2737239363445891,0.07654668955725648,3,1047,1026,21,552,25,500,42,458,184,25,200.1379561664105,254.2552407495193,branch,branch,0.3662304312981768,1.240730310982739
96482,ascending_neuron,AN07B072_a,AN07B072_a_L,L,,T3,,acetylcholine,3.0,0.05150742431153555,0.2560884407404996,0.2120321095545923,3,1669,419,1250,668,59,349,319,30,103,22,245.9213104434003,185.6147447774889,branch,branch,0.3542362713823146,1.218215327123144
96994,sensory_ascending,SApp08,SApp08_L,,campaniform sensilla,,,acetylcholine,39.0,0.1765286912252187,0.4740920906831199,0.3029130181843478,3,2237,1533,704,1133,56,220,171,49,68,12,195.6466646736852,336.7263505906002,branch,branch,0.481980419140372,1.104553202003082
97180,sensory_ascending,LgAG9,LgAG9_R,,leg bristle,,,glutamate,3.0,0.06351585203969375,0.2843780837801774,0.1997112971286476,3,2743,76,2667,1273,47,111,14,97,41,6,320.2657437800694,324.9290213737609,branch,end,0.3732897816071141,1.728401892963936
97309,ascending_neuron,AN08B098,AN08B098_L,L,BA,T1,,acetylcholine,10.0,0.07667752941177786,0.3124561771507632,0.1132636595371531,3,1208,255,953,500,36,659,623,36,225,30,205.8532389736249,189.3865320944182,branch,branch,0.391284457656925,1.010108536983051
97432,ascending_neuron,AN08B094,AN08B094_R,R,BA,T1,,acetylcholine,3.0,0.1145666147922981,0.3819302874347547,0.6046788979918354,3,2064,828,1236,943,54,714,673,41,238,37,218.5571168369493,150.4322884289539,branch,branch,0.4326035608302708,0.8529504578226851
97567,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_L",,campaniform sensilla,,,acetylcholine,37.0,0.4385904708259442,0.7472822300841937,0.237092336246792,3,991,757,234,649,26,158,130,28,58,6,136.8543493905331,400.6320789567398,branch,branch,0.6051184121651355,0.8882334722292238
97614,descending_neuron,DNp17,DNp17_R,R,ut,,,acetylcholine,12.0,0.1189627520268118,0.3891890032247313,0.4524521589032204,3,2016,1837,179,1076,49,604,53,551,101,28,380.9040241298261,211.9734670668921,branch,branch,0.4366951013923998,1.357646305869546
97980,descending_neuron,DNpe029,DNpe029_R,R,xl,DC,,acetylcholine,4.0,0.1431039551615873,0.4268554962979165,0.3674542184477567,3,4795,4724,71,1920,124,1643,1616,27,436,78,571.7473988872499,230.2466112815577,end,branch,0.4573392539307981,1.75360851550731
97985,ascending_neuron,AN10B033,AN10B033_L,L,BA,T2,,acetylcholine,7.0,0.07692012454237468,0.3129500668689897,0.1511141150516572,3,2442,684,1758,785,98,555,524,31,148,28,388.022042702257,325.885086222237,branch,branch,0.3915935811090434,1.823081795423247
98013,ascending_neuron,AN19B060,AN19B060_R,R,BA,T3,,acetylcholine,4.0,0.07712171372259831,0.3133598820355864,0.01754304222744841,3,2898,1671,1227,1391,77,617,583,34,136,32,183.3826720915116,212.8645961321032,branch,branch,0.3918498975340395,1.011222079467797
98227,descending_neuron,DNpe009,"DNpe009(PS222,PS226)_R",R,nt,,,acetylcholine,6.0,0.09951181734179838,0.3559527791829136,0.411743878791644,3,1840,1507,333,992,27,718,16,702,161,38,185.5309138909321,184.4369918718454,branch,branch,0.4176324482120943,0.8858696381151152
98280,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,acetylcholine,39.0,0.1802532906002746,0.479067445837127,0.1763201257036735,3,1542,943,599,889,38,181,109,72,45,9,183.8562572523068,424.6866189207554,branch,branch,0.4845028879792072,1.256014961461237
98400,ascending_neuron,AN19B076,AN19B076_L,L,,T3,,acetylcholine,3.0,0.1154989427461941,0.3834811876475258,0.06894174225729272,3,2044,1062,982,960,57,691,665,26,174,37,157.006976330305,244.2275908147007,branch,branch,0.4334810052900676,0.9256104933052745
98764,ascending_neuron,AN04A001,AN04A001_L,L,BA,T2,,acetylcholine,6.0,0.1883545820560205,0.4897147152228422,0.1081476392125189,3,20902,19525,1377,10338,426,6099,6076,23,1096,216,194.2531023198561,152.68155333527,branch,branch,0.489857336843282,0.7082361119480782
98875,ascending_neuron,AN05B059,AN05B059_L,L,BA,T3,,gaba,1.0,0.09834697130349808,0.353863325266335,0.2698982976778184,3,3875,1444,2431,1859,106,1119,1024,95,463,61,226.4421201970142,164.8327512837627,branch,branch,0.4164048863552205,0.9396500480712272
98952,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,acetylcholine,39.0,0.1242796621160879,0.3977911266136132,0.1214358167065433,3,1375,868,507,728,38,162,112,50,43,7,236.0729079342412,404.9433383526124,end,branch,0.4414947927673331,1.451922552175305
99217,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.1473656674953771,0.4331648593681247,0.3082351820134894,3,2185,1465,720,1113,57,229,184,45,62,10,213.3581430932198,420.116570194,end,branch,0.4607068277010675,1.37500613231253
99240,sensory_ascending,SApp,SApp_L,,haltere,,,acetylcholine,148.0,0.3782294315710211,0.6939572531928219,0.1359938707346288,3,1296,960,336,766,32,200,161,39,69,10,184.9346284485231,343.7386421367758,branch,branch,0.5831286771069338,0.906615111450523
99260,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_R",,campaniform sensilla,,,acetylcholine,37.0,0.3663282722617209,0.6829521524954236,0.2194022694739343,3,664,498,166,417,15,114,93,21,33,5,166.1313323671102,443.6035288466169,end,branch,0.5784864343463532,1.05401756205862
99309,ascending_neuron,AN09B040,AN09B040_L,L,BA,T3,,glutamate,6.0,0.07536611745718505,0.3097726925983681,0.1066889434989051,3,5673,4005,1668,2598,153,880,811,69,354,42,235.3478803738677,203.4438234005156,branch,branch,0.3896005895442157,1.126260369081359
99327,ascending_neuron,AN06B039,AN06B039_R,R,CA,A1,,gaba,7.0,0.07014400000000001,0.2988479791230037,0.3661447411672007,3,6402,4655,1747,2426,158,1365,1345,20,347,71,174.1465123384504,150.4291802721054,branch,branch,0.3826689297163696,0.8481893025679614
99350,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.2442104622702219,0.5576185235449956,0.03789900660624167,3,1134,828,306,710,25,134,109,25,55,5,188.4731730153783,349.0238095414683,end,branch,0.5227170138201432,1.028275277723768
99407,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,acetylcholine,39.0,0.8104023167611761,1.015793422328241,0.02724188084610392,3,870,553,317,552,18,122,74,48,32,6,199.7093951520939,413.1741223203338,end,branch,0.7055060431639393,0.8687147663879204
99545,ascending_neuron,AN08B097,AN08B097_R,R,BA,T1,,acetylcholine,5.0,0.09911625601737581,0.3552446152827899,0.4649041011307722,3,2625,698,1927,1096,90,552,507,45,249,25,192.1638275418947,202.6656261905411,branch,branch,0.4172168039383925,0.9463412067907445
99551,ascending_neuron,AN10B033,AN10B033_L,L,BA,T3,,acetylcholine,7.0,0.07269060890457268,0.3042245187163255,0.6473886979124233,3,2336,709,1627,808,88,732,707,25,177,43,387.3401630913397,475.6870422539104,branch,branch,0.3860958613751247,2.235266657020046
99569,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_R",,campaniform sensilla,,,acetylcholine,74.0,0.1571177842199323,0.447267901877593,0.05555772186355249,3,1283,858,425,856,26,123,80,43,38,7,178.3052779634402,388.9589223860137,branch,branch,0.4681466350621571,1.211723331673924
99955,descending_neuron,DNpe011,DNpe011(PS227)_R,R,xn,,potentially sexually dimorphic,acetylcholine,4.0,0.0504424077783266,0.2534270473233313,0.06141197410769582,3,1464,1446,18,506,55,271,29,242,93,17,377.901734307468,213.2214140424879,branch,branch,0.3523907677400648,1.677464912434903
100012,ascending_neuron,AN07B032,AN07B032_L,L,BA,T3,,acetylcholine,2.0,0.1224296740851695,0.3948193289268848,0.1255335310648292,3,6632,5078,1554,2840,155,1615,1588,27,424,86,158.8556175784841,147.0404499902466,branch,branch,0.4398425527096867,0.6954671977148015
100059,ascending_neuron,AN17A015,AN17A015_L,L,BA,T1,,acetylcholine,8.0,0.08963452532964289,0.3378257275923001,0.4810845810716686,3,17084,15352,1732,9845,322,4353,4293,60,1200,176,229.4978469166508,163.7476871571564,branch,branch,0.4068594431990328,0.9665390361394027
100113,ascending_neuron,AN05B063,AN05B063_L,L,,T3,,gaba,4.0,0.09226651473020543,0.3427497267823666,0.355961673763588,3,1296,733,563,592,29,443,395,48,191,20,195.0531650708709,281.0905126117143,branch,branch,0.4098138188535858,1.16185364128167
100234,ascending_neuron,AN05B050_a,AN05B050_a_R,R,,T2,,gaba,2.0,0.151168,0.4387175349795414,0.258941220085065,3,5739,4436,1303,3133,132,625,595,30,281,27,187.5997519786388,198.7540894325077,branch,branch,0.463650290779565,0.8332871759048073
100359,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,acetylcholine,25.0,0.05949176804740359,0.2752222223298221,0.04352065428825581,3,3016,895,2121,922,105,519,113,406,38,17,326.1698776564444,488.334540510384,branch,end,0.3672313833833007,2.217959725181447
100532,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_L",,campaniform sensilla,,,acetylcholine,74.0,0.632994869142337,0.8977494633841243,0.06886314467016823,3,1168,934,234,797,21,181,150,31,50,10,178.5924634397885,5.964140792256468,end,branch,0.6632474930659149,0.2782620457092377
100755,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_R",,campaniform sensilla,,,acetylcholine,74.0,0.3112917218928963,0.6295624911497953,0.1664969494801269,3,861,647,214,492,21,84,59,25,35,5,136.7280039434331,336.7469818784378,branch,branch,0.5554148185486228,0.8524709280518077
100816,sensory_ascending,SApp13,SApp13_R,,campaniform sensilla,,,acetylcholine,8.0,0.06656000000000001,0.2911130778539028,0.4750327292461531,3,3067,2104,963,1508,75,71,44,27,40,2,222.5126492866063,266.9883478821362,branch,branch,0.3776842704540557,1.296058733344281
101032,sensory_ascending,LgAG1,LgAG1_R,,leg bristle,,,acetylcholine,25.0,0.07131961450646371,0.3013419212537432,0.1267761277763582,3,2850,709,2141,894,91,440,69,371,44,16,261.6685133502615,500.2306608620157,branch,end,0.384262334108268,1.982757888514798
101048,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.1355988265149988,0.4155114777458974,0.0354216264995702,3,4135,2484,1651,2066,101,202,133,69,40,7,140.2980161796301,269.5529884070013,branch,branch,0.451221258470265,0.9083149273066445
101146,ascending_neuron,AN19B093,AN19B093_R,R,BA,T3,,acetylcholine,5.0,0.081152,0.3214435184201852,0.4425955574876446,3,2755,1339,1416,1349,72,649,598,51,184,34,197.6980472335286,393.6160593338454,branch,branch,0.3968719239577054,1.489936855876936
101169,ascending_neuron,AN08B099_c,AN08B099_c_L,L,,T1,,acetylcholine,2.0,0.08499200000000001,0.3289607505252427,0.07777399314637698,3,1796,574,1222,734,43,999,791,208,241,44,178.4815676157347,144.9410310436813,branch,branch,0.4014857005640038,0.8055644278365947
101522,ascending_neuron,AN07B072_c,AN07B072_c_R,R,,T3,,acetylcholine,2.0,0.0761591831869929,0.3113982718776851,0.5463628338435513,3,1581,373,1208,715,43,373,341,32,111,18,251.5907011815659,212.6805096119087,branch,branch,0.3906214961059692,1.188544960842415
101558,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_L",,campaniform sensilla,,,acetylcholine,74.0,0.6174308728469119,0.8866438988957384,0.2577711089674694,3,1044,803,241,717,15,159,125,34,63,8,186.8667624208454,353.2813122463222,end,branch,0.6591323922088124,0.8194834316321222
101681,ascending_neuron,AN08B098,AN08B098_L,L,BA,T1,,acetylcholine,10.0,0.06725233722597287,0.2926231966744491,0.1677997071020541,3,933,141,792,419,27,586,542,44,217,22,199.9557947724502,154.8175073954139,branch,branch,0.3786626022866268,0.9369113823902796
101889,descending_neuron,DNge025,DNge025_L,L,fl,MX,,acetylcholine,3.0,0.09391413106467339,0.3457964509375178,0.05016829849034308,3,2473,2013,460,1457,53,104,69,35,56,3,177.0885957306787,121.1869936943111,branch,branch,0.4116312196121472,0.7246184818198077
101919,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_R",,campaniform sensilla,,,acetylcholine,37.0,0.4332994202739258,0.7427610360025513,0.2010608983476508,3,907,593,314,618,19,119,83,36,42,5,146.4339168648181,314.6874771462894,branch,branch,0.6032850964852771,0.7643507136138262
102006,sensory_ascending,SApp19,SApp19_R,,campaniform sensilla,,,acetylcholine,9.0,0.09934216017899251,0.3556492187525625,0.4953899643094823,3,2682,1528,1154,1432,58,79,32,47,35,3,220.7461424315246,279.416214020212,branch,branch,0.4174543294646201,1.198124731616003
102277,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,acetylcholine,25.0,0.07209246755663,0.3029702635088765,0.09241790340994838,3,3157,967,2190,905,99,561,123,438,43,19,317.1202788770451,270.8064147708105,branch,end,0.3852991423807604,1.525896709800757
102868,sensory_ascending,SApp01,SApp01_L,,campaniform sensilla,,,acetylcholine,18.0,0.4676677677859342,0.7716560734829168,0.3179120044573748,3,1423,1066,357,897,31,232,185,47,78,11,200.8148292919765,333.39584245189,end,branch,0.6149076971437495,0.8687656281182992
102964,ascending_neuron,AN06A060,AN06A060_R,R,BA,T1,,gaba,2.0,0.1435927021993991,0.4275838008807802,0.5168755632811646,3,1687,661,1026,663,42,222,190,32,101,11,168.6367479456084,132.9128643937105,branch,branch,0.4577292457682623,0.6587947244515517
102965,ascending_neuron,AN06B068,AN06B068_R,R,BA,T2,,gaba,6.0,0.06834308426678158,0.2949866395239517,0.709094909150617,3,1827,1111,716,506,68,410,371,39,152,23,137.3922302324429,184.0434625514949,branch,branch,0.3801887075739314,0.8454635458141047
103156,ascending_neuron,AN06B048,AN06B048_R,R,BA,T3,,gaba,2.0,0.08421846140011677,0.327460341799401,0.3163712991358254,3,3399,2088,1311,1485,82,852,833,19,135,27,157.3578592439063,132.1799814178979,branch,branch,0.4005690545732489,0.7228162968561486
103189,ascending_neuron,AN10B045,AN10B045_R,R,BA,T2,,acetylcholine,28.0,0.06809804405715791,0.2944573358106243,0.1934018470597038,3,1995,466,1529,961,42,358,279,79,145,20,403.777243182698,183.4155055287784,branch,branch,0.3798474622097743,1.545864609165649
103235,ascending_neuron,AN10B053,AN10B053_L,L,BA,T3,,acetylcholine,11.0,0.07072076266408603,0.3000741102756857,0.2153320562430632,3,2069,643,1426,799,64,423,409,14,152,29,15.29769737088548,258.5637416064744,end,branch,0.3834531445106247,0.7141979219569856
103311,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_R",,campaniform sensilla,,,acetylcholine,74.0,0.194176,0.4972248604389115,0.3044843059015022,3,2104,1477,627,1047,62,346,281,65,44,16,138.0476427804146,388.8782162695924,branch,branch,0.4935992115219255,1.067517627156098
103807,ascending_neuron,AN05B056,AN05B056_L,L,BA,T1,,gaba,2.0,0.108471816454801,0.3716323535424587,0.05364806035418115,3,3436,2090,1346,1590,95,863,805,58,429,37,193.556113763442,186.6684159614683,branch,branch,0.4267315939039489,0.8910156528285865
104118,sensory_ascending,LgAG1,LgAG1_R,,leg bristle,,,acetylcholine,25.0,0.0751566527953459,0.3093419182538392,0.1096680110701793,3,2861,992,1869,871,85,427,137,290,31,17,261.7173065624067,496.0702313101058,branch,end,0.3893296032212054,1.94639074861708
104481,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.1926091122046738,0.4952146386520928,0.4608922549413031,3,709,533,176,467,11,86,66,20,38,4,172.3730358345887,627.5385565436443,end,end,0.4926004191426611,1.623854875662564
104547,ascending_neuron,AN08B103,AN08B103_R,R,IA,T1,,acetylcholine,2.0,0.08994600563507649,0.3384121913666102,0.154912074077993,3,2612,487,2125,1095,83,353,326,27,166,17,192.2356719231749,205.8128833322407,branch,branch,0.407212443043725,0.9774960516436739
104602,sensory_ascending,SApp23,SApp23_R,,chordotonal organ,,,acetylcholine,22.0,0.06132682202391578,0.2794346702787342,0.02846609368431926,3,1048,600,448,317,40,96,30,66,31,6,348.5169660793607,322.2528569903636,branch,branch,0.3700310641508085,1.81273922125724
104605,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_L",,campaniform sensilla,,,acetylcholine,74.0,0.1095767180702177,0.3735202948024341,0.2584850913025968,3,2208,1463,745,1083,62,268,204,64,46,11,189.7941026810001,390.0981352092493,branch,branch,0.4278141470933292,1.355477002876541
104610,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_L",,campaniform sensilla,,,acetylcholine,74.0,0.823424,1.02392187147458,0.0695268446808938,3,924,726,198,626,21,199,162,37,55,7,170.5348083696803,428.3269541810257,end,branch,0.7083231727273535,0.8454640277330286
104738,ascending_neuron,AN05B069,AN05B069_L,L,BA,T1,,gaba,2.0,0.1159527485491834,0.3842338152395662,0.5263384800452332,3,3404,1773,1631,1397,94,474,438,36,236,23,186.740430671868,203.6281144152179,branch,branch,0.4339061758806705,0.8996611866488897
104910,ascending_neuron,AN07B062,AN07B062_L,L,BA,T1,,acetylcholine,9.0,0.1004038544647734,0.3575446237162344,0.009569678591991471,3,3024,1273,1751,1275,111,818,746,72,274,42,242.9104432422957,166.7817901559032,branch,branch,0.418565246551783,0.9788013619700118
105057,ascending_neuron,AN07B082_b,AN07B082_b_L,L,BA,T1,,acetylcholine,2.0,0.1582774436138705,0.4489154711621887,0.2832819278301926,3,3025,1405,1620,1399,57,291,269,22,114,17,218.6666659878094,152.4021835992066,branch,branch,0.4690080818807629,0.7911779432435317
105240,sensory_ascending,SApp01,SApp01_R,,campaniform sensilla,,,acetylcholine,18.0,0.2558140007090989,0.5707122758446095,0.3685773302461378,3,1338,1039,299,886,24,228,198,30,72,14,175.821510234258,308.7606128197493,end,branch,0.5288185087190677,0.9163486433706487
105291,ascending_neuron,AN06A026,AN06A026_L,L,BA,T3,,gaba,4.0,0.1117840579207504,0.3772636783678827,0.2921603487882831,3,4345,2908,1437,1939,72,1365,1351,14,311,80,97.5508609824414,226.4154063554138,branch,branch,0.4299525583134289,0.7534930565564599
105298,sensory_ascending,SApp23,SApp23_R,,chordotonal organ,,,acetylcholine,22.0,0.05725846775592492,0.2700069358697788,0.2644030681221996,3,1099,558,541,333,41,103,49,54,41,5,393.1772332425151,314.0219892647909,end,branch,0.3637353413901261,1.944268653698943
105726,ascending_neuron,AN06A026,AN06A026_R,R,BA,A1,,gaba,4.0,0.091392,0.3411215450135567,0.08952182115007579,3,4842,3401,1441,2062,93,1811,1777,34,374,108,136.5162642556272,137.2137281410382,branch,branch,0.4088392802271362,0.6695295820024705
105789,ascending_neuron,AN06B046,AN06B046_R,R,BA,T2,,gaba,2.0,0.1098878457555265,0.3740501981040705,0.122315919800652,3,1860,1389,471,399,102,733,693,40,214,43,135.1264098321874,155.9582655565071,branch,branch,0.4281175038129071,0.6799177160387777
105806,ascending_neuron,AN07B070,AN07B070_L,L,,T1,,acetylcholine,6.0,0.1336125304043884,0.4124569764023837,0.2060045856488365,3,2556,1005,1551,1080,61,527,452,75,153,26,251.6905868475934,181.8257450604576,branch,branch,0.4495596939641809,0.9643131662568303
105831,ascending_neuron,AN06A018,AN06A018_L,L,BA,T1,,gaba,2.0,0.08666687974187529,0.3321862406936241,0.5841198172921782,3,5487,4624,863,2554,85,875,856,19,197,40,154.1518693641855,253.6336825704187,branch,branch,0.4034492011887937,1.01074819514584
105893,ascending_neuron,AN10B033,AN10B033_R,R,,T2,,acetylcholine,7.0,0.06006715589125951,0.2765499561029134,0.1552962215864424,3,1995,455,1540,839,72,373,359,14,114,28,377.7705955656587,356.5786853015744,branch,branch,0.3681161209325496,1.994884872216147
105964,sensory_ascending,LgAG1,LgAG1_R,,leg bristle,,,acetylcholine,25.0,0.08416612186839742,0.3273585720427106,0.1462165573114683,3,2601,443,2158,913,56,479,77,402,40,15,313.0604696975229,340.3039525348436,branch,end,0.4005068043128958,1.631344124985017
105967,ascending_neuron,AN09B035,AN09B035_L,L,BA,T2,,glutamate,6.0,0.07121739658875056,0.3011258966111754,0.1030653866601171,3,6037,4400,1637,2589,173,1087,1050,37,464,45,234.8219061671988,173.7571727131164,branch,branch,0.3841245752870752,1.063662949903593
106045,ascending_neuron,AN07B050,AN07B050_L,L,,T3,,acetylcholine,4.0,0.08641424175040305,0.3317017181518924,0.1514531169848095,3,2899,1764,1135,1590,70,638,620,18,137,25,220.9598261554573,177.600823008244,branch,branch,0.4031548609336458,0.9886043498041794
106104,ascending_neuron,AN05B045,AN05B045_L,L,BA,A2,,gaba,2.0,0.09373045389889711,0.3454581312547903,0.1964727189961812,3,5280,4063,1217,2232,150,742,712,30,321,28,191.3341638308183,150.7059559474845,branch,branch,0.4114298048450637,0.8313450210713549
106125,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_R",,campaniform sensilla,,,acetylcholine,37.0,0.4864287215728503,0.7869817558250782,0.1062005440696721,3,3112,2055,1057,1689,76,322,240,82,42,13,157.2982977929665,269.8064160949988,branch,branch,0.6209839453273235,0.6877870468339343
106132,sensory_ascending,SApp,SApp_L,,haltere,,,acetylcholine,148.0,1.005287180187674,1.131358206595174,0.168526894782284,3,1010,816,194,651,22,285,255,30,60,13,192.2425290716047,414.3601304214063,end,branch,0.7445572652466936,0.8147159228807279
106199,ascending_neuron,AN07B082_d,AN07B082_d_R,R,BA,T1,,acetylcholine,2.0,0.1542422368498077,0.4431560847213793,0.3571578147424093,3,3212,1470,1742,1406,75,374,349,25,148,24,156.8089166942045,151.0767223501478,branch,branch,0.465989786919709,0.6607132767426973
106214,ascending_neuron,AN08B079_b,AN08B079_b_L,L,BA,T3,,acetylcholine,8.0,0.10839576301233,0.3715020483779863,0.199071443439768,3,2733,1604,1129,1399,59,1258,1228,30,294,70,173.5465920525569,235.0757824579139,branch,branch,0.4266567750607194,0.9577308937665832
106293,ascending_neuron,AN08B094,AN08B094_L,L,BA,T1,,acetylcholine,3.0,0.07807813124925461,0.3152969462040082,0.07996529457543923,3,2361,1069,1292,999,65,946,900,46,267,53,201.094669280379,155.4098763675207,branch,branch,0.393059160483462,0.9069997127389162
106310,ascending_neuron,AN07B082_b,AN07B082_b_R,R,BA,T1,,acetylcholine,2.0,0.1347991295459048,0.4142844220263707,0.04852680716741709,3,3501,1528,1973,1406,93,229,210,19,109,12,183.5432468551627,155.2050188606069,branch,branch,0.4505545103457756,0.7518474633752952
106355,ascending_neuron,AN18B053,AN18B053_R,R,,T2,potentially sexually dimorphic,acetylcholine,6.0,0.1754307551053118,0.4726154618321676,0.2101130018800411,3,6275,4647,1628,3532,119,1143,1101,42,313,62,189.839151995107,188.9255148963855,branch,branch,0.481229234666559,0.787077425073596
106544,ascending_neuron,AN07B072_a,AN07B072_a_L,L,,T3,,acetylcholine,3.0,0.272164259883626,0.5886682413273291,0.4304139654029073,3,1926,591,1335,811,66,301,284,17,80,24,243.2865841797034,216.1188110561902,end,branch,0.537073028786953,0.8553872017619624
106648,ascending_neuron,AN06A026,AN06A026_R,R,BA,T3,,gaba,4.0,0.1575374695187436,0.4478648635121701,0.2445468407045262,3,4621,3347,1274,1926,83,1355,1334,21,349,81,146.7703257646241,153.1537850703413,branch,branch,0.4684589449684607,0.640235636561829
107137,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.2553786784210561,0.5702264745238448,0.2811530361601702,3,760,476,284,485,13,102,83,19,35,4,185.0884160417524,429.0889328280164,end,branch,0.5285933905344296,1.161908869592203
107282,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_L",,campaniform sensilla,,,acetylcholine,74.0,0.4094718622741101,0.7220496987768551,0.02931420315796152,3,1448,1123,325,936,27,224,192,32,67,9,182.1729858890386,360.9944037044477,end,branch,0.5948145529496223,0.9131709822834309
107413,ascending_neuron,AN10B033,AN10B033_R,R,BA,T3,,acetylcholine,7.0,0.0694296678023205,0.2973223816394254,0.5465516360835879,3,2348,681,1667,871,83,592,571,21,143,32,388.7415569046769,314.8143625045832,branch,branch,0.3816909312563221,1.843260768846487
107573,sensory_ascending,SApp23,SApp23_R,,chordotonal organ,,,acetylcholine,22.0,0.1023309258080339,0.3609595287399252,0.08066244148156308,3,600,30,570,182,31,72,8,64,17,4,392.6848987117032,124.1835032678937,end,end,0.4205593526276206,1.22900227696815
107589,sensory_ascending,LgAG4,LgAG4_R,,leg bristle,,,acetylcholine,8.0,0.05488194582506586,0.2643442144562402,0.1124749824499781,3,1439,132,1307,627,25,262,38,224,44,11,313.6084723363907,507.4426450162834,branch,end,0.3599009100899269,2.281325482471054
107860,sensory_ascending,LgAG1,LgAG1_R,,leg bristle,,,acetylcholine,25.0,0.08814373117359063,0.3350046031784057,0.2204753980883903,3,2771,864,1907,891,88,462,140,322,32,15,269.2381044340348,258.9831840144754,branch,end,0.4051570751664332,1.303744450794853
108171,ascending_neuron,AN19B059,AN19B059_R,R,BA,T3,,acetylcholine,7.0,0.08927626209297929,0.3371499181416511,0.1263984487344234,3,2972,1443,1529,1377,73,758,735,23,209,44,190.6724689582829,270.8281111965436,branch,branch,0.4064522848864415,1.135436058094162
108202,ascending_neuron,AN07B062,AN07B062_R,R,BA,T1,,acetylcholine,9.0,0.1326410952160282,0.4109548487194538,0.1285076301097312,3,3671,1775,1896,1433,127,1009,939,70,306,58,250.160829821709,158.8401017573271,branch,branch,0.4487403212020649,0.9114423470648308
108261,ascending_neuron,AN08B106,AN08B106_L,L,,T1,,acetylcholine,4.0,0.06610304135796057,0.2901120581503281,0.2278984616621787,3,1930,922,1008,519,63,371,271,100,130,21,220.6010081935623,161.0133460547514,branch,branch,0.3770343598316482,1.012147419186704
108296,ascending_neuron,AN19B076,AN19B076_R,R,BA,T3,,acetylcholine,3.0,0.205552003934079,0.5115827791359158,0.2923998672074516,3,2508,1291,1217,1177,65,594,564,30,178,26,217.8416954527657,348.8042447408252,branch,branch,0.500675106008476,1.131763759358944
108339,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.2464551534356069,0.5601753719666609,0.4025288695084301,3,905,682,223,603,16,75,64,11,38,4,165.3598976525114,417.32103995723,end,branch,0.5239140504545223,1.112168946612972
108395,ascending_neuron,AN08B079_b,AN08B079_b_R,R,BA,T3,,acetylcholine,8.0,0.1554160170996686,0.4448390932197105,0.3139471736008961,3,3219,1639,1580,1698,83,1015,973,42,279,47,180.4873420964604,224.6456151666007,branch,branch,0.4668738112998608,0.867756870181041
108436,sensory_ascending,LgAG1,LgAG1_R,,leg bristle,,,acetylcholine,25.0,0.07182542737530388,0.3024086216557663,0.07267522028857748,3,2787,692,2095,948,79,447,87,360,36,16,295.2187515511333,339.1792620756158,branch,end,0.3849418457524792,1.648035984205968
108865,sensory_ascending,LgAG1,LgAG1_R,,leg bristle,,,acetylcholine,25.0,0.07298351435922903,0.3048368360220218,0.03911171761641274,3,3050,1044,2006,918,108,482,137,345,36,15,307.872305512861,491.2024338274655,branch,end,0.3864842165610268,2.067548182046266
