type,n,d_med,area,sumd,pop
DNge130,2,0.7000713454223336,0.7770382420759361,1.4001426908446672,1-2
DNge131,2,0.8900811407016058,1.2489849714041505,1.7801622814032116,1-2
DNge132,2,1.0897938958633566,1.8748158537633417,2.1795877917267132,1-2
DNge133,2,0.755390909713022,0.8986028924989126,1.510781819426044,1-2
DNge134,2,0.40268563314273775,0.271457228095656,0.8053712662854755,1-2
DNge135,2,0.48220658152180307,0.36828004404676384,0.9644131630436061,1-2
DNge136,4,0.9039027750541446,2.7926508025840397,3.7438788594182193,3-4
DNge137,3,0.4822497716776503,0.6390982519883577,1.549471605071805,3-4
DNge138,2,0.3922793793219147,0.25591776457414095,0.7845587586438294,1-2
DNge139,2,0.7218051035003193,0.8230720470378474,1.4436102070006387,1-2
DNge140,2,0.8696228536110844,1.192434418190055,1.7392457072221688,1-2
DNge141,2,0.9073876960670069,1.316950627180329,1.8147753921340137,1-2
DNge142,2,0.8187538816460533,1.0592788203572125,1.6375077632921067,1-2
DNge143,2,0.7588313866334633,0.9911407025550663,1.5176627732669266,1-2
DNge144,2,0.49302630090484195,0.38342753298040844,0.9860526018096839,1-2
DNge145,4,0.39303140739002607,0.5191164496842366,1.6199910272575555,3-4
DNge146,2,0.6894988798615689,0.7505836797848096,1.3789977597231378,1-2
